X,Y,OBJECTID,BEST_LOCATION,SPRING_KEY,RESOURCE_,SURFACE_WATER_MEASURE,SPRING_NAME,STATION_NAME,STATION_ALIAS,STATION_ID,DATA_SOURCE,STATION_COMMENTS,TIDAL,FGS_MAGNITUDE,SPRING_CLUSTER,DMS_LAT,DMS_LON,ALBERS_X,ALBERS_Y,DATUM_ALBERS,LOCATION_METHOD,OFS_NAME
-81.645834232011,29.2437085056424,403,YES,3658,SPRING_GENERAL,YES,CENTER RUN SPRING #2,CENTERRUNBOIL_2, , ,SJRWMD, , ,Unknown, ,29 14 37.36,81 38 45.011,628417.510861,584093.471941,NAD83, ,
-83.207013922833,30.4182240296893,404,YES,2189,SPRING_VENT,YES,CHAPLAIN SPRING,CHAPLAIN SPRING, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115; Located on east bank of Withlacoochee River south of Morgan Spring", ,Unknown, ,30 25 05.58587,83 12 25.23678,476106.690599,712545.993782, , ,
-83.2303513481407,30.167360960978,405,YES,304,SPRING_VENT,YES,CHARLES SPRING,CHARLES SPRING, ,DEP FGS-65,DEP FGS,Spring, ,2, ,30 10 02.50997,83 13 49.27001,474040.690829,684689.516914,WGS84,DPHO,
-82.5956175443633,28.8992542770959,406,YES,3983,SPRING_GENERAL,YES,CHARLIES FISH HOUSE SPRING,CHARLIE'S FISH HOUSE SPRING, , ,SWFWMD - VHB,"Adjacent to Charlie's Fish House Restaurant parking lot seawall; very small spring vent with minimal flow", ,4, ,28 53 57.32,82 35 44.23,536703.880395,544441.094147,NAD83, ,
-82.5750869331637,28.7161771442177,407,YES,321,SPRING_VENT,YES,CHASSAHOWITZKA SPRING #1,CHASSAHOWITZKA SPRING #1,"CHASSAHOWITZKA #1; BUBBA SPRING",DEP FGS-66,DEP FGS,Spring          Low Impact, ,3,CHASSAHOWITZKA GROUP,28 42 58.24206,82 34 30.31907,538937.184307,524134.227397,WGS84,DGPS,Chassahowitzka Spring Group
-82.5754497412505,28.7160165746764,408,YES,326,SPRING_VENT,YES,CHASSAHOWITZKA SPRING #2,CHASSAHOWITZKA SPRING #2, ,DEP FGS-67,DEP FGS,Spring     Spring consists of 5 connected solution holes, ,2,CHASSAHOWITZKA GROUP,28 42 57.66401,82 34 31.62518,538902.016012,524115.987994,WGS84,DGPS,Chassahowitzka Spring Group
-82.5762017820327,28.7155168638973,409,YES,328,SPRING_VENT,YES,CHASSAHOWITZKA SPRING MAIN,CHASSAHOWITZKA SPRING MAIN,"CHASSAHOWITZKA MAIN; DEVILS PUNCH BOWL",DEP FGS-68,DEP FGS,Spring          Urban/Suburban, ,1,CHASSAHOWITZKA GROUP,28 42 55.86505,82 34 34.33253,538829.331607,524059.649952,WGS84,DGPS,Chassahowitzka Spring Group
-84.8488381188463,30.6974098225215,410,YES,333,SPRING_VENT,YES,CHATTAHOOCHEE SPRING,CHATTAHOOCHEE SPRING, ,DEP FGS-69,DEP FGS,Spring     Stream of water emitted from LS outcrop in hillside., ,4, ,30 41 50.6782,84 50 55.82004,318746.257573,743561.766352,WGS84,DGPS,
-84.1485534431265,30.3357650304323,411,YES,3867,SPRING_GENERAL,YES,CHICKEN BRANCH SPRING,CHICKEN BRANCH SPRING, , ,NWFWMD, , ,2, ,30 20 08.76228,84 08 54.79692,385731.491721,703158.395114,NAD83, ,
-82.6766000000881,28.4154999994846,412,YES,4182,SPRING_VENT,YES,DOUBLE KEYHOLE SPRING #2,DOUBLE KEYHOLE SPRING DOWNSTREAM VENT,"DOUBLE KEYHOLE RISE; DOUBLE KEY HOLE SPRING",757108,SWFWMD - WMIS, , ,2, ,28 24 55.76,82 40 35.71,529397.825109,490633.99767, , ,
-82.9257992518299,30.0526592710052,413,YES,3357,KARST_WINDOW,NO,DOUBLE SINK,DOUBLE SINK, , ,SRWMD,"Spring type is estavelle.  SJRWMD 070115;", ,Unknown,LITTLE RIVER SINK CAVE,30 03 09.55301,82 55 32.86430,503449.067834,672177.11478, , ,
-82.3437536445631,28.0362311156858,414,YES,503,SPRING_VENT,YES,DOUBLE SPRING (HILLSBOROUGH),DOUBLE SPRING (HILLSBOROUGH),DOUBLE SPRING,DEP FGS-101,DEP FGS,Spring     Boiling up from middle of Tampa Bypass Canal, ,Unknown, ,28 02 10.43941,82 20 37.52772,562506.422563,448910.673633,WGS84,DGPS,
-85.5474326746207,30.4315150547262,415,YES,513,SPRING_VENT,NO,ECONFINA UNNAMED SPRING,ECONFINA UNNAMED SPRING, ,DEP FGS-105,DEP FGS,Spring     Not Flowing, ,Never Flowing, ,30 25 53.46073,85 32 50.76532,251506.821386,714708.016969,WGS84,DGPS,
-82.0455924996145,28.7858216664488,416,YES,1771,SPRING_GENERAL,YES,SUMTER BLUE SPRING,SHADY BROOK HEAD SPRING 2,SHADY BROOK HEAD SPRING #2,284708082024401,SWFWMD, , ,3,PANASOFFKEE CLUSTER,28 47 08.958,82 02 44.133,590439.611664,532574.925799,NAD83/HARN/HPGN, ,
-81.819886154272,28.7444366616033,417,YES,1961,SPRING_VENT,YES,SUN EDEN SPRING,SUN EDEN SPRING, ,DEP FGS-387,DEP FGS,Spring, ,4, ,28 44 39.97698,81 49 11.59727,612511.761645,528348.402836,WGS84,DGPS,
-85.2341388699632,30.8307198013556,418,YES,3786,SPRING_GENERAL,YES,BALTZELL SPRING #1,BALTZELL SPRING #1, ,8653,NWFWMD, , ,2, ,30 49 50.59884,85 14 02.9058,282012.992599,758663.470217,NAD83, ,
-85.2342810908306,30.8306392445536,419,YES,3787,SPRING_VENT,YES,BALTZELL SPRING #2,BALTZELL SPRING #2, , ,NWFWMD, , ,2, ,30 49 50.30868,85 14 03.41772,281999.306854,758654.669339,NAD83, ,
-85.2346874779706,30.8305172982821,420,YES,3788,SPRING_GENERAL,YES,BALTZELL SPRING #3,BALTZELL SPRING #3, , ,NWFWMD, , ,2, ,30 49 49.86984,85 14 04.88076,281960.320965,758641.529494,NAD83, ,
-82.5945842365751,28.8828265010642,421,YES,4015,SPRING_VENT,YES,BANANA ISLAND SPRINGS EAST COMPLEX,BANANA ISLAND EAST SPRINGS #1, , ,SWFWMD - VHB,"Complex has 6 main vent areas on the east end of Banana Island; vents located on or near water's edge; very small vents with low discharge", ,4,BANANA ISLAND SPRINGS CLUSTER,28 52 58.18,82 35 40.51,536825.250486,542618.039962,NAD83, ,
-82.5961370119925,28.8849765009226,422,YES,3991,SPRING_VENT,YES,BANANA ISLAND SPRINGS NORTH COMPLEX,BANANA ISLAND NORTH SPRINGS #1, , ,SWFWMD - VHB,"Complex has 5 to 8 vents scattered over a moderately sized area; vents irregular in shape due to fractured limestone; discharge low to moderate", ,3,BANANA ISLAND SPRINGS CLUSTER,28 53 05.92,82 35 46.1,536671.367377,542855.062194,NAD83, ,
-82.5968397953558,28.8821181679804,423,YES,3995,SPRING_VENT,YES,BANANA ISLAND SPRINGS WEST COMPLEX,BANANA ISLAND WEST SPRINGS #1, , ,SWFWMD - VHB,"Complex has 3 main vents or boils on west end of Banana Island;  discharge volume overall is low", ,4,BANANA ISLAND SPRINGS CLUSTER,28 52 55.63,82 35 48.63,536606.563523,542536.883288,NAD83, ,
-82.5881759965096,28.8010085723192,424,YES,69,SPRING_VENT,YES,BANANA SPRING,BANANA SPRING, ,DEP FGS-16,DEP FGS,Weir backs up the flow to create an aquatic turtle pen.  Spring run flows into Alligator Spring Bulletin 66 djh 041415, ,Unknown,HOMOSASSA GROUP,28 48 03.63542,82 35 17.43986,537553.125544,533539.734122,WGS84,DGPS,Homosassa Spring Group
-83.1341549244402,30.1338593144621,425,YES,70,SPRING_VENT,YES,BAPTIZING SPRING,BAPTIZING,BAPTIZING KARST WINDOW,DEP FGS-17,DEP FGS,Karst Window     Circular pool with vent and syphon in the pool., ,Unknown, ,30 08 01.9054,83 08 02.963,483320.814202,681032.369184,WGS84,DGPS,
-85.5316262770096,30.4497352196772,426,YES,3877,SPRING_VENT,YES,BARKING SPRING,BARKING SPRING, , ,NWFWMD, , ,4, ,30 26 59.05284,85 31 53.86188,253048.654551,716710.954503,NAD83, ,
-85.170678079498,30.5924313662097,427,YES,72,SPRING_VENT,YES,BARREL SPRING (JACKSON),BARREL SPRING, ,DEP FGS-18,DEP FGS,Spring, ,4, ,30 35 32.75884,85 10 14.448,287828.830057,732165.984213,WGS84,DGPS,
-83.0983359189173,30.0917226786143,428,YES,74,SPRING_VENT,YES,BATHTUB SPRING (SUWANNEE),BATHTUB SPRING (SUWANNEE),"BATHTUB SPRING; BAT010C1",DEP FGS-19,DEP FGS,Spring, ,2, ,30 05 30.21454,83 05 54.01471,486801.838071,676380.023884,WGS84,DGPS,
-85.5329479681642,30.4560704988453,429,YES,3330,SPRING_GENERAL,YES,BATHTUB SPRING (WASHINGTON),BATHTUB SPRING, , ,DEP FGS BULLETIN 66, , ,3, ,30 27 21.86,85 31 58.62,252930.591689,717415.54413,NAD83, ,
-84.4631694311962,29.9817482379607,430,YES,77,SPRING_RISE,YES,BEAR CREEK RISE,BEAR CREEK RISE, ,DEP FGS-20,DEP FGS,River Rise  Most likely a sinkhole. 6/11/2010 Boundary/class changed per JRZ, ,Unknown, ,29 58 54.30176,84 27 47.41686,355365.234485,663938.809711,WGS84,DGPS,
-82.5872538165087,28.801795914495,431,YES,79,SPRING_SEEP,NO,BEAR SPRING (CITRUS),BEAR SPRING (CITRUS), ,DEP FGS-21,DEP FGS,Seep     No flow, ,Not Flowing,HOMOSASSA GROUP,28 48 06.46985,82 35 14.12002,537641.967266,533628.193697,WGS84,DGPS,Homosassa Spring Group
-81.7168800823935,28.6517036286541,432,YES,80,SPRING_VENT,YES,BEAR SPRING (LAKE),BEAR SPRING (LAKE), ,DEP FGS-22,DEP FGS,Spring, ,Unknown, ,28 39 06.13933,81 43 00.77887,622742.060849,518233.489926,WGS84,DGPS,
-83.3350472110836,29.7659443485988,433,YES,81,SPRING_VENT,YES,BEAVER CREEK SPRING,BEAVER CREEK SPRING,TAY76992,DEP FGS-23,DEP FGS,"Spring     slight sulphur smell, beavers live in the area.", ,2, ,29 45 57.41093,83 20 06.17885,464209.272661,640070.825939,WGS84,DGPS,
-85.6936610548649,30.6486445535992,434,YES,82,SPRING_VENT,YES,BECKTON SPRING,BECKTON SPRING, ,DEP FGS-24,DEP FGS,"Spring          Oxygen, Dissolved, Field", ,2, ,30 38 55.12913,85 41 37.18691,237806.364756,738984.991958,WGS84,DGPS,
-81.6468602998399,29.4486554271097,435,YES,91,SPRING_VENT,YES,BEECHER SPRING,BEECHER SPRING, ,DEP FGS-25,DEP FGS,Spring          Low Impact, ,2, ,29 26 55.16801,81 38 48.70601,627883.73615,606844.323102,WGS84,DGPS,
-82.9411692754909,29.5974416857229,436,YES,97,SPRING_VENT,YES,BELL SPRING (GILCHRIST),BELL SPRING, ,DEP FGS-26,DEP FGS,Spring On private property- unable to explore., ,3, ,29 35 50.79905,82 56 28.21751,502402.844736,621629.512255,WGS84,DGPS,
-82.6880899999944,30.3282199992926,437,YES,4187,SPRING_VENT,YES,BELL SPRINGS (COLUMBIA),BELL SPRINGS (COLUMBIA), ,47162,DEP GWMS,"New station was added to represent the location of the spring vent for Bell Springs. Resurgence spring; Not sampled as this spring discharges primarily surface water derived from sinking surface water sources G Maddox;", ,2, ,30 19 41.593,82 41 17.125,526015.0768,702982.738587,NAD83,MMAP,
-82.0681559539033,28.7567753070824,438,YES,3629,SPRING_VENT,YES,BELTONS MILLPOND MAIN SPRING,BELTONS MILLPOND MAIN SPRING,"BELTONS MILLPOND MAIN SPRING; BELTONS MILLPOND MAINTENANCE SPRING",23101,SWFWMD - DEWITT,"Alternate SWFWMD Site ID '284524082040501; Discharge 36.5 CFS - this is the combined discharge of five springs at Beltons Millpond 1998.",NONTIDAL,4,PANASOFFKEE CLUSTER,28 45 24.394,82 04 05.364,588291.716397,529314.990765,NAD83, ,
-83.984826329619,30.3277316140645,439,YES,124,SPRING_VENT,YES,BIG BLUE SPRING (JEFFERSON),BIG SPRING (BIG BLUE SPRING) (JEFFERSON),"BIG SPRING; BIG BLUE SPRING; BIG SPRING ON THE WACISSA RIVER",DEP FGS-28,DEP FGS,Spring          Low Impact, ,2,WACISSA GROUP,30 19 39.84154,83 59 05.37889,401457.535953,702258.297455,WGS84,DGPS,Wacissa Spring Group
-82.0987277775437,28.7591638885415,440,YES,119,SPRING_VENT,NO,BIG HOLE SPRING (SUMTER),BIG HOLE AKA DEAD SPRING,DEAD SPRING,284533082055401,SWFWMD - DEWITT, ,NONTIDAL,Never Flowing, ,28 45 33.045,82 05 54.94,585308.110178,529533.90745,NAD83/HARN/HPGN, ,
-82.6422584180801,29.1164219097962,441,YES,120,SPRING_VENT,YES,BIG KING SPRING,BIG KING SPRING,BIG SPRING,DEP FGS-29,DEP FGS,Spring     Discharge estimated by SWFWMD.  Spring usually clear., ,3,GULF HAMMOCK CLUSTER,29 06 59.12338,82 38 32.13899,531898.479178,568504.856385,WGS84,DGPS,
-83.0606654680617,30.4303301002341,442,YES,4081,SPRING_VENT,YES,HAM519112 (HAMILTON),HAM519112,"SR UNNAMED #2; HAM519112",HAM519112,DEP GWMS,"Discharging from river bed at base of high limestone bluff on north side of river; strong smell of sulfur; milky discharge; estimated 3rd magnitude; field visit on 5-19-11 discovered and named by G. Maddox", ,3, ,30 25 49.2,83 03 38.4,490141.971699,713988.129439,WGS84,DGPS,
-82.8414168828447,30.3431426671292,443,YES,4079,SPRING_GENERAL,YES,HAM522981 (HAMILTON),HAM522981,HAM522981,HAM522981,DEP GWMS,Not Flowing May 2011 site visit by Gary Maddox, ,3, ,30 20 35.323,82 50 29.105,511272.215979,704491.332294,WGS84,DGPS,
-83.2074064555444,30.4174310527454,444,YES,778,SPRING_VENT,YES,HAM610982 (HAMILTON),HAM610982 (HAMILTON),HAM610982,DEP FGS-150,DEP FGS,Dry     Not Flowing, ,2, ,30 25 02.76226,83 12 26.6679,476069.583539,712457.749436,WGS84,DGPS,
-83.214270772133,30.4204059757082,445,YES,780,SPRING_VENT,YES,HAM610983 (HAMILTON),HAM610983 (HAMILTON),HAM610983,DEP FGS-151,DEP FGS,Spring, ,2, ,30 25 13.47193,83 12 51.37945,475408.682385,712783.681168,WGS84,DGPS,
-83.2195821214277,30.4404180761392,446,YES,782,SPRING_VENT,YES,HAM610984 (HAMILTON),HAM610984 (HAMILTON),HAM610984,DEP FGS-152,DEP FGS,Spring     Two spring boils in the river., ,2, ,30 26 25.51546,83 13 10.50028,474884.888519,715001.309663,WGS84,DGPS,
-83.243381540903,30.4747435992571,447,YES,784,SPRING_VENT,YES,HAM612982 (HAMILTON),HAM612982 (HAMILTON),HAM612982,DEP FGS-153,DEP FGS,Spring, ,3, ,30 28 29.08715,83 14 36.17819,472577.875037,718796.325989,WGS84,DGPS,
-83.1490681775995,30.4189247375389,448,YES,788,SPRING_VENT,YES,HAM923973 (HAMILTON),HAM923973 (HAMILTON),HAM923973,DEP FGS-154,DEP FGS,Spring     Not Flowing, ,3, ,30 25 08.13997,83 08 56.64998,481667.40075,712660.825274,WGS84,DGPS,
-85.1631969141113,30.5192511068457,449,YES,790,SPRING_VENT,YES,HAMILTON SPRING (CALHOUN),HAMILTON SPRING (CALHOUN),UNNAMED CHIPOLA,DEP FGS-155,DEP FGS,Spring     Two connected vents along run with land bridges (manmade?), ,3, ,30 31 09.30846,85 09 47.51557,288469.03378,724038.840754,WGS84,DGPS,
-83.6628444898132,30.0814864280016,450,YES,791,SPRING_VENT,YES,HAMPTON SPRING (TAYLOR),HAMPTON SPRING (TAYLOR),HAMPTON SPRING,DEP FGS-156,DEP FGS,"Spring     man made, semi-circular", ,4, ,30 04 53.35975,83 39 46.24549,432460.806695,674970.812464,WGS84,DGPS,
-81.4168664961751,28.8213862606211,451,YES,797,SPRING_VENT,YES,HARDEN SPRING,HARDEN SPRING, ,DEP FGS-157,DEP FGS,Man Made, ,Unknown, ,28 49 16.99759,81 25 00.73049,651612.766136,537650.724535,WGS84,DGPS,
-84.2686483431087,30.2504977317303,452,YES,3927,SPRING_GENERAL,YES,HARKS CRY SPRING,HARK'S CRY SPRING, , ,NWFWMD, , ,Unknown, ,30 15 01.8,84 16 07.14,374175.813859,693714.265654,NAD83, ,
-82.9510831344037,29.67546478855,453,YES,806,SPRING_VENT,YES,HART SPRINGS #1,HART SPRING NR WILCOX FLA, ,02323150,USGS,This USGS station is located at northernmost spring vent #1., ,2, ,29 40 30,82 57 05,501370.383959,630283.607541,NAD27, ,
-82.951472270209,29.6750484685628,454,YES,4191,KARST_WINDOW,YES,HART SPRINGS #2,HART SPRING, , ,SRWMD,"Spring is an estravelle.  SRWMD 070115; This SRWMD location is middle spring vent #2 between FGS #3 and USGS #1 stations.  In Bulletin 66 FGS stated there was no boil and lower flow than #3 vent; there was also no flow reported from visit in 2002;", ,2,HART SPRINGS CAVE CLUSTER,29 40 30.15444,82 57 05.28720,501333.170719,630237.067671, , ,
-84.1598210665627,30.2866754796018,455,YES,4098,SPRING_GENERAL,YES,RHODES SPRINGS #2B,RHODES SPRING #2B, ,43020,DEP GWMS, , ,3,RHODES SPRINGS CLUSTER,30 17 12.03972,84 09 35.361,384642.17963,697711.453149,NAD83, ,
-84.1573152640013,30.2835477042936,456,YES,1600,SPRING_VENT,YES,RHODES SPRINGS #4,RHODES SPRING #4 SIP,"RHODES SPRING NO. 4; RHODES SPRING",11393,DEP GWIS, , ,2,RHODES SPRINGS CLUSTER,30 17 00.78,84 09 26.34012,384882.528832,697363.995795,NAD83, ,
-82.5907523698187,28.6910849199072,457,YES,1606,SPRING_VENT,YES,RITA MARIE SPRINGS #1,RITA MARIA SPRINGS NEAR CHASSAHOWITZKA FL,"BETEEJAY SPRING; BETTEEJAY SPRING",284133082350600,USGS,Spring Another spring boil is 40 ft south, ,Unknown, ,28 41 26,82 35 28,537441.626148,521330.26318,NAD27, ,
-82.5889175546323,28.6901481833156,458,YES,1605,SPRING_VENT,YES,RITA MARIE SPRINGS #2,RITA MARIE SPRINGS SOUTH, ,DEP FGS-327,DEP FGS,"Spring  Another spring boil is 40 ft north; privately owned", ,Unknown, ,28 41 24.53773,82 35 20.10944,537621.755174,521228.28782,WGS84,DGPS,
-84.2569650239189,30.212381055301,459,YES,3943,SPRING_GENERAL,YES,RIVER PLANTATION SPRING #1,RIVER PLANTATION SPRING #1, , ,NWFWMD, , ,3, ,30 12 44.57988,84 15 25.07976,375290.071214,689481.218771,NAD83, ,
-84.259481681367,30.1958810597402,460,YES,3944,SPRING_GENERAL,YES,RIVER PLANTATION SPRING #2,RIVER PLANTATION SPRING #2, , ,NWFWMD, , ,4, ,30 11 45.17988,84 15 34.13988,375044.21436,687650.324922,NAD83, ,
-84.1482485627265,30.2765143821211,461,YES,3865,SPRING_GENERAL,YES,RIVER RISE SPRING #1,RIVER RISE SPRING #1, , ,NWFWMD,River Rise Spring #1 is just upstream of St Marks River Rise shown on NWFWMD Map  http://ftp.nwfwmd.state.fl.us/rmd/springs/Wakulla_StMarks/documents/river_rise3.htm, ,Unknown, ,30 16 35.45976,84 08 53.7,385752.869581,696582.294571,NAD83, ,
-84.1482318944715,30.2770310476098,462,YES,3862,SPRING_GENERAL,YES,RIVER RISE SPRING #2,RIVER RISE SPRING #2, , ,NWFWMD,River Rise Spring #2 is just upstream of St Marks River Rise shown on NWFWMD Map  http://ftp.nwfwmd.state.fl.us/rmd/springs/Wakulla_StMarks/documents/river_rise3.htm, ,Unknown, ,30 16 37.31988,84 08 53.63988,385754.540449,696639.636989,NAD83, ,
-84.1509985605775,30.2773310461355,463,YES,3863,SPRING_GENERAL,YES,RIVER RISE SPRING #3,RIVER RISE SPRING #3, , ,NWFWMD,River Rise Spring #3 is just upstream of St Marks River Rise shown on NWFWMD Map  http://ftp.nwfwmd.state.fl.us/rmd/springs/Wakulla_StMarks/documents/river_rise3.htm, ,Unknown, ,30 16 38.39988,84 09 03.6,385488.697704,696673.256159,NAD83, ,
-84.1511152273495,30.277414380041,464,YES,3864,SPRING_GENERAL,YES,RIVER RISE SPRING #4,RIVER RISE SPRING #4, , ,NWFWMD,River Rise Spring #4 is just upstream of St Marks River Rise shown on NWFWMD Map  http://ftp.nwfwmd.state.fl.us/rmd/springs/Wakulla_StMarks/documents/river_rise3.htm, ,Unknown, ,30 16 38.69976,84 09 04.01976,385477.497082,696682.519055,NAD83, ,
-84.3409430002472,30.2767329995359,465,YES,4172,SPRING_VENT,YES,RIVER SINK SPRING,MIDDLE RIVER SINK,"MIDDLE SPRINGS; THREE SISTERS SPRINGS; MIDDLE SPRINGS #2; MIDDLE RIVER SINK",301636084202701,NWFWMD, , ,Unknown,RIVER SINK CLUSTER,30 16 36.24,84 20 27.396,367234.458624,696643.29036, , ,
-82.7578761216305,29.9762110810011,466,YES,1611,SPRING_VENT,YES,ROARING SPRING,ROARING SPRING,"MISSION SPRING; FIG SPRING; SINGING SPRING; ROARING SPRING",DEP FGS-328,DEP FGS,Spring          Low Impact, ,2,ICHETUCKNEE GROUP,29 58 34.37278,82 45 28.35706,519705.586686,663843.206602,WGS84,DGPS,Ichetucknee Spring Group
-84.3107981743219,30.2414116190506,467,YES,1692,SPRING_VENT,YES,SALLY WARD SPRING,SALLY WARD SPRING, ,DEP FGS-341,DEP FGS,Spring, ,2, ,30 14 29.08982,84 18 38.87953,370121.570487,692715.307445,WGS84,DGPS,
-82.6189941920483,28.546281452183,468,YES,3646,SPRING_VENT,YES,SALT SPRING (HERNANDO),SALT SPRING,"LITTLE SALT SPRING; SALT SPRING",705332,SWFWMD - DEWITT,there are two vents at this spring,TIDAL,2,WEEKI WACHEE GROUP,28 32 46.617,82 37 08.386,534867.453585,505218.950037,NAD83, ,Weeki Wachee Spring Group
-82.4516315285896,28.0211320859936,469,YES,1941,SPRING_VENT,YES,SULPHUR SPRING (HILLSBOROUGH),SULPHUR SPRING (HILLSBOROUGH), ,DEP FGS-386,DEP FGS,Spring          Urban/Suburban, ,2, ,28 01 16.08143,82 27 05.88568,551943.365589,447096.438649,WGS84,DGPS,
-82.1851442494988,28.1821997573833,470,YES,426,SPRING_VENT,YES,CRYSTAL MAIN SPRING (PASCO),CRYSTAL SPRINGS,"CRYSTAL SPRINGS MAIN; CRYSTAL SPRINGS",DEP FGS-91,DEP FGS,"Spring          Urban/Suburban; Main vent is sampled from stainless steel water extraction pipe and located in the southeastern portion of pool djh 050415 djh;",NONTIDAL,2,CRYSTAL CLUSTER,28 10 55.9231,82 11 06.53075,577829.104334,465338.676057,WGS84,DGPS,
-82.1851495993617,28.1823822291934,471,YES,3441,SPRING_GENERAL,YES,CRYSTAL SPRINGS #1 (PASCO),CRYSTAL #1 SPRING, , ,DEP FGS BULLETIN 66, , ,Unknown,CRYSTAL CLUSTER,28 10 56.58,82 11 06.55,577828.281919,465358.93092,NAD83, ,
-82.1851829333593,28.1823822298199,472,YES,3442,SPRING_GENERAL,YES,CRYSTAL SPRINGS #2 (PASCO),CRYSTAL #2 SPRING, , ,DEP FGS BULLETIN 66, , ,Unknown,CRYSTAL CLUSTER,28 10 56.58,82 11 06.67,577825.015929,465358.882866,NAD83, ,
-82.1851579326551,28.1824183409541,473,YES,3443,SPRING_GENERAL,YES,CRYSTAL SPRINGS #3 (PASCO),CRYSTAL #3 SPRING, , ,DEP FGS BULLETIN 66, , ,Unknown,CRYSTAL CLUSTER,28 10 56.71,82 11 06.58,577827.40635,465362.928882,NAD83, ,
-82.1856968307518,28.1824072320028,474,YES,3440,SPRING_GENERAL,YES,CRYSTAL SPRINGS #4 (PASCO),CRYSTAL #4 SPRING, , ,DEP FGS BULLETIN 66, , ,Unknown,CRYSTAL CLUSTER,28 10 56.67,82 11 08.52,577774.624356,465360.91829,NAD83, ,
-82.185702777417,28.1828444442164,475,YES,424,SPRING_GENERAL,YES,CRYSTAL SPRINGS #5 (PASCO),CRYSTAL #5 SPRING, ,281030082112007,SWFWMD, , ,2,CRYSTAL CLUSTER,28 10 58.24,82 11 08.53,577773.327366,465409.459793,NAD83/HARN/HPGN, ,
-82.1854897224735,28.1829944445823,476,YES,425,SPRING_GENERAL,YES,CRYSTAL SPRINGS #6 (PASCO),CRYSTAL #6 SPRING, ,281030082112008,SWFWMD, , ,2,CRYSTAL CLUSTER,28 10 58.78,82 11 07.763,577793.956926,465426.423653,NAD83/HARN/HPGN, ,
-82.1855978338637,28.1827305009066,477,YES,3557,SPRING_BOIL,NO,CRYSTAL SPRINGS (PASCO) COMPOSITE,CRYSTAL COMPOSITE, ,19000,STORET - SWFWMD,SWFWMD station 19000 (Spring Key 3557) is a composite of surface water sampling., ,2,CRYSTAL CLUSTER,28 10 57.83376,82 11 08.1636,577783.795663,465396.958274,NAD83, ,
-82.1809115903415,28.1872312585541,478,YES,3591,SPRING_VENT,YES,CRYSTAL SWAMP SPRING #1 (PASCO),CRYSTAL SWAMP #1,Hillsborough River Crystal Swamp Spring #1,19016,SWFWMD - DEWITT, ,NONTIDAL,3,CRYSTAL CLUSTER,28 11 14.03643,82 10 51.29318,578235.569795,465903.508012,NAD83, ,
-82.1799999997814,28.1849999994908,479,YES,442,SPRING_GENERAL,YES,CRYSTAL SWAMP SPRING #2 (PASCO),CRYSTAL SWAMP #2 SPRING, ,281106082104801,SWFWMD - DEWITT, , ,3,CRYSTAL CLUSTER,28 11 06,82 10 48,578328.538679,465657.056724,NAD83/HARN/HPGN, ,
-82.1927777778086,28.1852777771407,480,YES,443,SPRING_GENERAL,YES,CRYSTAL SWAMP SPRING #3 (PASCO),CRYSTAL SWAMP #3 SPRING, ,281107082113401,SWFWMD - DEWITT, , ,3,CRYSTAL CLUSTER,28 11 07,82 11 34,577076.175203,465669.489039,NAD83/HARN/HPGN, ,
-82.7736580004283,28.0481409990834,481,YES,4179,SPRING_VENT,YES,CURLEW SPRING,CURLEW SPRING, , ,SWFWMD - DEWITT, , ,Unknown, ,28 02 53.309,82 46 25.168,520313.848342,449740.256015, ,DMAP,
-83.1569139777546,30.3841190256233,482,YES,2193,KARST_WINDOW,YES,CYCLONE,CYCLONE, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown,CATHEDRAL CANYON CAVE SYSTEM,30 23 02.80788,83 09 24.87703,480940.828073,708792.988702, , ,
-85.6843702661728,30.6587437627467,483,YES,444,SPRING_VENT,YES,CYPRESS SPRING,CYPRESS SPRING, ,DEP FGS-92,DEP FGS,Spring          Urban/Suburban, ,2,HOLMES CREEK CLUSTER,30 39 31.48618,85 41 03.7401,238711.348869,740093.317929,WGS84,DGPS,
-85.3160377469948,30.9486986990464,484,YES,3313,SPRING_GENERAL,YES,DANIEL SPRING #1,DANIEL SPRING #1, , ,DEP FGS BULLETIN 66, , ,2, ,30 56 55.32,85 18 57.74,274323.208822,771832.310556,NAD83, ,
-85.3156044168992,30.9491375897923,485,YES,3314,SPRING_GENERAL,YES,DANIEL SPRING #2,DANIEL SPRING #2, , ,DEP FGS BULLETIN 66, , ,2, ,30 56 56.9,85 18 56.18,274365.108121,771880.55461,NAD83, ,
-85.3147710826789,30.9487792535878,486,YES,3315,SPRING_GENERAL,YES,DANIEL SPRING #3,DANIEL SPRING #3, , ,DEP FGS BULLETIN 66, , ,2, ,30 56 55.61,85 18 53.18,274444.261262,771839.956133,NAD83, ,
-85.3151405211954,30.9477459142605,487,YES,3316,SPRING_GENERAL,YES,DANIEL SPRING #4,DANIEL SPRING #4, , ,DEP FGS BULLETIN 66, , ,2, ,30 56 51.89,85 18 54.51,274407.760104,771725.705339,NAD83, ,
-85.314290521855,30.9474959126067,488,YES,3317,SPRING_GENERAL,YES,DANIEL SPRING #5,DANIEL SPRING #5, , ,DEP FGS BULLETIN 66, , ,2, ,30 56 50.99,85 18 51.45,274488.634034,771697.107494,NAD83, ,
